review_id,date,bank_name,rating,churn,platform,sex,age,tenure,credit_score,balance,products_number,credit_card,active_member,data_source
GO_AGR_0068,2026-01-08,Agribank,5,0,google_play,Female,51,2,384,7552981.0,4,1,1,synthetic
GO_AGR_0069,2026-01-14,Agribank,4,0,google_play,Male,48,9,501,1901526373.0,1,0,0,synthetic
GO_AGR_0070,2025-12-23,Agribank,5,0,google_play,Female,38,12,812,1370186368.0,4,0,0,synthetic
GO_AGR_0071,2026-01-05,Agribank,4,0,google_play,Female,63,8,633,1153637029.0,2,0,0,synthetic
GO_AGR_0072,2026-01-13,Agribank,5,0,google_play,Male,66,8,480,1181286822.0,1,0,1,synthetic
GO_AGR_0073,2026-01-04,Agribank,4,0,google_play,Female,65,12,467,1039625354.0,2,1,0,synthetic
GO_AGR_0074,2025-12-31,Agribank,3,0,google_play,Male,62,20,522,667596854.0,1,1,0,synthetic
GO_AGR_0075,2025-12-30,Agribank,2,1,google_play,Female,19,0,645,814807187.0,4,1,1,synthetic
GO_AGR_0076,2025-12-20,Agribank,3,0,google_play,Female,43,3,328,9129183.0,4,1,1,synthetic
GO_AGR_0077,2026-01-08,Agribank,2,1,google_play,Female,48,18,694,1357785174.0,4,1,0,synthetic
GO_AGR_0078,2025-12-28,Agribank,3,0,google_play,Male,49,16,448,811974894.0,1,1,1,synthetic
GO_AGR_0079,2025-12-25,Agribank,1,1,google_play,Female,42,7,796,835477321.0,4,1,1,synthetic
GO_AGR_0080,2026-01-09,Agribank,3,0,google_play,Male,24,0,328,1319030836.0,3,1,1,synthetic
GO_AGR_0081,2026-01-12,Agribank,3,0,google_play,Female,59,18,598,780802439.0,4,0,0,synthetic
GO_AGR_0082,2025-12-25,Agribank,5,0,google_play,Male,20,1,343,884463721.0,3,0,0,synthetic
GO_AGR_0083,2025-12-24,Agribank,2,1,google_play,Male,45,11,398,409267006.0,2,1,1,synthetic
GO_AGR_0084,2026-01-11,Agribank,5,0,google_play,Male,66,9,584,1162909740.0,1,0,1,synthetic
GO_AGR_0085,2026-01-04,Agribank,5,0,google_play,Male,58,5,606,1481347653.0,2,1,1,synthetic
GO_AGR_0086,2026-01-09,Agribank,1,1,google_play,Male,64,9,376,986831172.0,1,1,1,synthetic
GO_AGR_0087,2026-01-15,Agribank,4,0,google_play,Female,41,15,475,1074966977.0,3,0,0,synthetic
GO_AGR_0088,2026-01-15,Agribank,3,0,google_play,Male,70,6,618,1873180258.0,1,0,0,synthetic
GO_AGR_0089,2025-12-30,Agribank,4,0,google_play,Female,55,16,646,777222911.0,3,1,1,synthetic
GO_AGR_0090,2026-01-10,Agribank,4,0,google_play,Female,28,8,464,1429399431.0,4,1,1,synthetic
GO_AGR_0091,2026-01-04,Agribank,5,0,google_play,Female,18,0,489,1735979241.0,3,1,1,synthetic
GO_AGR_0092,2026-01-14,Agribank,1,1,google_play,Male,58,5,458,1408181099.0,3,0,1,synthetic
GO_AGR_0093,2025-12-18,Agribank,5,0,google_play,Female,52,7,557,1799212985.0,1,1,1,synthetic
GO_AGR_0094,2025-12-20,Agribank,5,0,google_play,Female,51,15,678,1163145282.0,1,0,1,synthetic
GO_AGR_0095,2025-12-27,Agribank,4,0,google_play,Male,24,5,697,1194598705.0,1,0,1,synthetic
GO_AGR_0096,2025-12-25,Agribank,5,0,google_play,Male,59,15,753,1429154513.0,3,0,1,synthetic
GO_AGR_0097,2025-12-30,Agribank,4,0,google_play,Female,70,9,326,1134019054.0,1,0,1,synthetic
GO_AGR_0098,2026-01-08,Agribank,5,0,google_play,Female,35,17,834,1471962268.0,1,0,0,synthetic
GO_AGR_0099,2025-12-31,Agribank,3,0,google_play,Male,33,15,525,1871522107.0,4,0,1,synthetic
GO_AGR_0100,2025-12-17,Agribank,5,0,google_play,Female,67,14,532,1894411603.0,2,1,0,synthetic
GO_AGR_0101,2026-01-06,Agribank,3,0,google_play,Male,22,0,656,1257819119.0,1,0,0,synthetic
GO_AGR_0102,2026-01-07,Agribank,4,0,google_play,Female,57,1,335,1626321972.0,1,1,1,synthetic
GO_AGR_0103,2026-01-12,Agribank,5,0,google_play,Female,26,7,586,999747450.0,4,0,1,synthetic
GO_AGR_0104,2026-01-10,Agribank,2,1,google_play,Female,47,17,724,1809791173.0,1,0,1,synthetic
GO_AGR_0105,2025-12-27,Agribank,3,0,google_play,Female,56,17,460,1152893134.0,3,1,0,synthetic
GO_AGR_0106,2025-12-18,Agribank,3,0,google_play,Female,46,3,493,1976004649.0,3,0,1,synthetic
GO_AGR_0107,2025-12-27,Agribank,3,0,google_play,Female,44,20,501,1893125429.0,1,1,1,synthetic
GO_AGR_0108,2026-01-06,Agribank,4,0,google_play,Male,25,2,770,1399103317.0,1,1,1,synthetic
GO_AGR_0109,2025-12-31,Agribank,4,0,google_play,Male,47,10,585,1040661530.0,1,1,1,synthetic
GO_AGR_0110,2025-12-22,Agribank,5,0,google_play,Female,50,7,415,1759474620.0,2,1,1,synthetic
GO_AGR_0111,2026-01-03,Agribank,3,0,google_play,Female,62,5,660,216251893.0,2,0,1,synthetic
GO_AGR_0112,2026-01-08,Agribank,4,0,google_play,Female,25,5,501,1514281559.0,4,1,1,synthetic
GO_AGR_0113,2025-12-21,Agribank,4,0,google_play,Female,40,3,650,807629673.0,1,1,1,synthetic
GO_AGR_0114,2025-12-26,Agribank,5,0,google_play,Male,55,5,539,260610898.0,2,1,1,synthetic
GO_AGR_0115,2025-12-21,Agribank,3,0,google_play,Female,44,2,512,10922767.0,4,1,1,synthetic
GO_AGR_0116,2026-01-05,Agribank,2,1,google_play,Female,55,20,834,1486487466.0,2,1,1,synthetic
GO_AGR_0117,2026-01-04,Agribank,4,0,google_play,Female,52,17,757,163481155.0,3,1,1,synthetic
GO_AGR_0118,2025-12-22,Agribank,5,0,google_play,Male,59,0,820,668600884.0,4,0,1,synthetic
GO_AGR_0119,2025-12-22,Agribank,4,0,google_play,Female,33,5,673,1359802129.0,2,0,1,synthetic
GO_AGR_0120,2025-12-23,Agribank,4,0,google_play,Female,52,5,381,1430919647.0,2,0,1,synthetic
GO_AGR_0121,2026-01-06,Agribank,5,0,google_play,Female,62,12,322,1413698351.0,2,1,0,synthetic
GO_AGR_0122,2026-01-13,Agribank,5,0,google_play,Female,37,15,648,521500554.0,4,1,1,synthetic
GO_AGR_0123,2026-01-16,Agribank,4,0,google_play,Male,40,18,548,790514625.0,4,0,1,synthetic
GO_AGR_0124,2026-01-11,Agribank,4,0,google_play,Male,60,18,333,571816785.0,1,1,0,synthetic
GO_AGR_0125,2025-12-20,Agribank,3,0,google_play,Male,49,1,574,504498674.0,2,0,1,synthetic
GO_AGR_0126,2026-01-04,Agribank,3,0,google_play,Male,29,9,648,642841509.0,3,0,1,synthetic
GO_AGR_0127,2025-12-30,Agribank,5,0,google_play,Female,65,13,793,1382193221.0,3,1,1,synthetic
GO_AGR_0128,2025-12-27,Agribank,5,0,google_play,Male,61,12,670,386541258.0,1,1,1,synthetic
GO_AGR_0129,2025-12-23,Agribank,4,0,google_play,Female,19,1,653,1447279570.0,1,1,1,synthetic
GO_AGR_0130,2026-01-06,Agribank,4,0,google_play,Male,63,0,360,356085079.0,4,1,0,synthetic
GO_AGR_0131,2025-12-31,Agribank,5,0,google_play,Female,70,4,820,1871311704.0,4,0,1,synthetic
GO_AGR_0132,2026-01-02,Agribank,4,0,google_play,Female,64,17,489,1830513041.0,2,0,1,synthetic
GO_AGR_0133,2026-01-10,Agribank,4,0,google_play,Female,27,6,653,657879144.0,1,1,1,synthetic
GO_AGR_0134,2025-12-27,Agribank,4,0,google_play,Female,62,11,788,730933864.0,1,0,0,synthetic
GO_AGR_0135,2026-01-14,Agribank,4,0,google_play,Male,43,6,432,1297355106.0,2,1,1,synthetic
GO_AGR_0136,2026-01-08,Agribank,4,0,google_play,Male,42,17,530,932123836.0,4,1,1,synthetic
GO_AGR_0137,2025-12-20,Agribank,2,1,google_play,Female,41,6,486,1044752745.0,3,0,1,synthetic
GO_AGR_0138,2026-01-04,Agribank,4,0,google_play,Male,62,18,495,1041243297.0,1,0,0,synthetic
GO_AGR_0139,2025-12-31,Agribank,3,0,google_play,Male,70,20,314,1321156983.0,4,1,1,synthetic
GO_AGR_0140,2025-12-21,Agribank,5,0,google_play,Male,43,11,305,1001701949.0,4,1,1,synthetic
GO_AGR_0141,2025-12-20,Agribank,5,0,google_play,Male,52,14,793,1111562741.0,5,1,0,synthetic
GO_AGR_0142,2026-01-16,Agribank,4,0,google_play,Male,42,2,304,1674019483.0,2,0,1,synthetic
GO_AGR_0143,2025-12-17,Agribank,3,0,google_play,Male,66,13,731,23022633.0,1,0,1,synthetic
GO_AGR_0144,2026-01-15,Agribank,4,0,google_play,Male,28,4,371,1659859358.0,1,0,1,synthetic
GO_AGR_0145,2025-12-19,Agribank,4,0,google_play,Female,57,12,746,748659709.0,3,1,1,synthetic
GO_AGR_0146,2025-12-24,Agribank,3,0,google_play,Male,40,16,610,662475545.0,1,0,1,synthetic
GO_AGR_0147,2026-01-10,Agribank,5,0,google_play,Female,54,4,815,958299835.0,2,0,0,synthetic
GO_AGR_0148,2025-12-18,Agribank,5,0,google_play,Male,24,0,605,361961424.0,2,0,1,synthetic
GO_AGR_0149,2025-12-17,Agribank,4,0,google_play,Male,26,0,703,56897866.0,4,1,1,synthetic
GO_AGR_0150,2026-01-01,Agribank,3,0,google_play,Female,38,0,767,1066354692.0,4,0,1,synthetic
GO_AGR_0151,2025-12-30,Agribank,4,0,google_play,Male,46,6,591,1140546959.0,5,0,0,synthetic
GO_AGR_0152,2026-01-06,Agribank,2,1,google_play,Female,31,10,777,298424679.0,2,0,0,synthetic
GO_AGR_0153,2025-12-22,Agribank,4,0,google_play,Female,37,15,658,607558173.0,4,0,0,synthetic
GO_AGR_0154,2026-01-15,Agribank,4,0,google_play,Female,57,0,472,1991206098.0,2,0,1,synthetic
GO_AGR_0155,2026-01-05,Agribank,4,0,google_play,Female,50,18,400,1323650575.0,3,1,1,synthetic
GO_AGR_0156,2025-12-19,Agribank,4,0,google_play,Male,55,0,575,1731181174.0,2,1,1,synthetic
GO_AGR_0157,2025-12-22,Agribank,4,0,google_play,Male,54,14,555,188151717.0,5,1,1,synthetic
GO_AGR_0158,2025-12-23,Agribank,3,0,google_play,Female,28,0,675,592352403.0,2,1,1,synthetic
GO_AGR_0159,2026-01-08,Agribank,4,0,google_play,Female,39,7,689,351143835.0,2,0,0,synthetic
GO_AGR_0160,2025-12-20,Agribank,5,0,google_play,Female,38,15,671,1415672590.0,2,1,1,synthetic
GO_AGR_0161,2026-01-02,Agribank,1,1,google_play,Male,32,8,342,385045673.0,1,1,1,synthetic
GO_AGR_0162,2026-01-07,Agribank,1,1,google_play,Male,56,1,690,1006610731.0,2,0,1,synthetic
GO_AGR_0163,2026-01-09,Agribank,4,0,google_play,Male,35,16,439,1027494148.0,4,1,0,synthetic
GO_AGR_0164,2025-12-29,Agribank,4,0,google_play,Female,60,20,442,1577889772.0,3,1,0,synthetic
GO_AGR_0165,2025-12-23,Agribank,3,0,google_play,Female,45,16,769,491831182.0,4,1,0,synthetic
GO_AGR_0166,2025-12-29,Agribank,5,0,google_play,Female,58,13,300,1440988175.0,3,1,1,synthetic
GO_AGR_0167,2026-01-15,Agribank,4,0,google_play,Male,58,13,476,1732028409.0,1,1,1,synthetic
GO_AGR_0168,2026-01-06,Agribank,3,0,google_play,Female,18,0,640,356235872.0,3,0,1,synthetic
GO_AGR_0169,2025-12-27,Agribank,3,0,google_play,Female,66,5,433,545091802.0,3,1,1,synthetic
GO_AGR_0170,2025-12-27,Agribank,5,0,google_play,Male,46,1,677,313824691.0,5,1,0,synthetic
GO_AGR_0171,2026-01-15,Agribank,1,1,google_play,Female,65,15,570,1104337199.0,1,0,0,synthetic
GO_AGR_0172,2026-01-11,Agribank,3,0,google_play,Female,37,1,405,592533631.0,4,0,1,synthetic
GO_AGR_0173,2026-01-02,Agribank,2,1,google_play,Female,26,8,413,63684877.0,2,0,1,synthetic
GO_AGR_0174,2026-01-12,Agribank,5,0,google_play,Male,55,7,363,1476462480.0,1,0,0,synthetic
GO_AGR_0175,2026-01-05,Agribank,1,1,google_play,Male,56,8,676,1143522775.0,1,1,1,synthetic
GO_AGR_0176,2025-12-29,Agribank,1,1,google_play,Female,19,1,663,1213847544.0,1,1,1,synthetic
GO_AGR_0177,2025-12-30,Agribank,3,0,google_play,Male,46,19,720,838543315.0,2,0,0,synthetic
GO_AGR_0178,2026-01-10,Agribank,2,1,google_play,Female,35,4,482,983392227.0,2,1,1,synthetic
GO_AGR_0179,2025-12-21,Agribank,4,0,google_play,Male,58,13,610,1057809169.0,3,0,1,synthetic
GO_AGR_0180,2025-12-20,Agribank,3,0,google_play,Female,48,15,373,1779133697.0,2,1,1,synthetic
GO_AGR_0181,2025-12-17,Agribank,5,0,google_play,Female,27,4,446,467400784.0,4,1,0,synthetic
GO_AGR_0182,2025-12-21,Agribank,5,0,google_play,Male,66,17,732,930821945.0,5,0,0,synthetic
GO_AGR_0183,2025-12-23,Agribank,5,0,google_play,Female,57,14,717,1683114900.0,4,1,1,synthetic
GO_AGR_0184,2026-01-08,Agribank,5,0,google_play,Female,44,13,756,218210610.0,1,0,0,synthetic
GO_AGR_0185,2026-01-06,Agribank,3,0,google_play,Male,45,5,730,1870673703.0,2,1,1,synthetic
GO_AGR_0186,2025-12-28,Agribank,4,0,google_play,Female,55,19,819,23824774.0,1,0,0,synthetic
GO_AGR_0187,2026-01-16,Agribank,5,0,google_play,Male,37,13,326,274283381.0,2,1,1,synthetic
GO_AGR_0188,2025-12-25,Agribank,3,0,google_play,Female,22,2,571,1648791579.0,2,1,1,synthetic
GO_AGR_0189,2026-01-12,Agribank,5,0,google_play,Male,66,1,350,635327515.0,1,0,1,synthetic
GO_AGR_0190,2025-12-28,Agribank,5,0,google_play,Female,46,15,620,1140661488.0,1,0,1,synthetic
GO_AGR_0191,2025-12-21,Agribank,2,1,google_play,Female,54,9,711,1086939687.0,2,1,0,synthetic
GO_AGR_0192,2026-01-06,Agribank,2,1,google_play,Male,57,8,609,1861573697.0,2,1,1,synthetic
GO_AGR_0193,2026-01-11,Agribank,5,0,google_play,Female,43,10,795,659925690.0,1,1,1,synthetic
GO_AGR_0194,2026-01-14,Agribank,4,0,google_play,Female,49,12,336,10998594.0,3,1,0,synthetic
GO_AGR_0195,2026-01-16,Agribank,4,0,google_play,Male,19,1,554,1829037684.0,1,1,1,synthetic
GO_AGR_0196,2026-01-05,Agribank,3,0,google_play,Male,53,14,505,300270472.0,1,1,1,synthetic
GO_AGR_0197,2025-12-22,Agribank,4,0,google_play,Male,18,0,734,992024849.0,1,0,1,synthetic
GO_AGR_0198,2025-12-28,Agribank,2,1,google_play,Male,53,13,573,70924867.0,4,1,1,synthetic
GO_AGR_0199,2025-12-28,Agribank,4,0,google_play,Male,68,15,474,337513993.0,2,1,0,synthetic
GO_AGR_0200,2026-01-14,Agribank,5,0,google_play,Female,56,12,595,1843063861.0,1,1,1,synthetic
GO_AGR_0201,2026-01-01,Agribank,2,1,google_play,Female,47,11,632,1379518659.0,3,1,1,synthetic
GO_AGR_0202,2026-01-11,Agribank,3,0,google_play,Male,37,8,503,473618504.0,2,0,1,synthetic
GO_AGR_0203,2026-01-10,Agribank,3,0,google_play,Female,61,2,459,1690496560.0,3,0,0,synthetic
GO_AGR_0204,2025-12-24,Agribank,5,0,google_play,Male,61,19,324,1714690763.0,1,1,1,synthetic
GO_AGR_0205,2026-01-04,Agribank,1,1,google_play,Female,49,16,740,927910559.0,3,0,1,synthetic
GO_AGR_0206,2026-01-07,Agribank,4,0,google_play,Female,34,5,627,1752455576.0,3,0,1,synthetic
GO_AGR_0207,2025-12-24,Agribank,3,0,google_play,Male,53,16,577,33714340.0,2,1,0,synthetic
GO_AGR_0208,2026-01-12,Agribank,2,1,google_play,Male,40,3,530,776683935.0,1,1,1,synthetic
GO_AGR_0209,2026-01-11,Agribank,4,0,google_play,Female,61,14,443,617581695.0,3,1,1,synthetic
GO_AGR_0210,2026-01-04,Agribank,5,0,google_play,Female,57,18,717,1232161324.0,2,1,1,synthetic
GO_AGR_0211,2026-01-08,Agribank,5,0,google_play,Female,54,8,368,817979549.0,1,0,1,synthetic
GO_AGR_0212,2025-12-18,Agribank,5,0,google_play,Male,36,15,602,1971072495.0,1,1,1,synthetic
GO_AGR_0213,2026-01-07,Agribank,5,0,google_play,Female,43,15,525,296839618.0,4,1,1,synthetic
GO_AGR_0214,2026-01-12,Agribank,2,1,google_play,Male,35,11,605,1641932416.0,1,0,1,synthetic
GO_AGR_0215,2026-01-03,Agribank,4,0,google_play,Female,22,0,360,1120730638.0,1,1,1,synthetic
GO_AGR_0216,2026-01-11,Agribank,2,1,google_play,Female,50,1,512,1701985201.0,2,1,0,synthetic
GO_AGR_0217,2026-01-09,Agribank,3,0,google_play,Female,30,3,789,653234353.0,2,0,1,synthetic
GO_AGR_0218,2026-01-16,Agribank,5,0,google_play,Female,69,9,372,78619084.0,1,0,1,synthetic
GO_AGR_0219,2025-12-27,Agribank,5,0,google_play,Female,56,10,653,1254606435.0,2,1,1,synthetic
GO_AGR_0220,2026-01-14,Agribank,5,0,google_play,Female,69,4,452,377715367.0,4,1,0,synthetic
GO_AGR_0221,2026-01-14,Agribank,3,0,google_play,Male,50,4,572,1559926063.0,1,1,0,synthetic
GO_AGR_0222,2026-01-16,Agribank,3,0,google_play,Male,37,1,494,1732575920.0,2,0,0,synthetic
GO_AGR_0223,2026-01-06,Agribank,3,0,google_play,Female,25,2,422,14728010.0,2,0,1,synthetic
GO_AGR_0224,2025-12-27,Agribank,5,0,google_play,Female,44,13,344,1377649810.0,3,1,0,synthetic
GO_AGR_0225,2026-01-11,Agribank,3,0,google_play,Female,47,5,366,1460475482.0,3,0,1,synthetic
GO_AGR_0226,2026-01-04,Agribank,5,0,google_play,Female,33,12,643,266773234.0,1,0,1,synthetic
GO_AGR_0227,2026-01-10,Agribank,1,1,google_play,Female,36,7,721,255874765.0,3,1,1,synthetic
GO_AGR_0228,2025-12-31,Agribank,4,0,google_play,Female,47,1,846,1767388006.0,1,1,1,synthetic
GO_AGR_0229,2025-12-17,Agribank,5,0,google_play,Male,51,6,553,534729789.0,1,1,0,synthetic
GO_AGR_0230,2026-01-06,Agribank,3,0,google_play,Female,58,4,330,1572636213.0,3,0,1,synthetic
GO_AGR_0231,2026-01-10,Agribank,1,1,google_play,Female,39,12,673,1184946464.0,3,0,0,synthetic
GO_AGR_0232,2025-12-24,Agribank,5,0,google_play,Female,31,10,546,439874724.0,3,0,0,synthetic
GO_AGR_0233,2026-01-13,Agribank,5,0,google_play,Male,43,8,379,1256117245.0,4,1,1,synthetic
GO_AGR_0234,2026-01-07,Agribank,3,0,google_play,Female,64,11,490,1687004776.0,2,0,1,synthetic
GO_AGR_0235,2025-12-24,Agribank,2,1,google_play,Male,55,5,467,291117.0,3,0,1,synthetic
GO_AGR_0236,2025-12-30,Agribank,3,0,google_play,Female,52,11,672,741989215.0,2,1,0,synthetic
GO_AGR_0237,2025-12-22,Agribank,5,0,google_play,Male,69,14,467,1312932265.0,4,0,0,synthetic
GO_AGR_0238,2025-12-31,Agribank,4,0,google_play,Male,52,7,711,971769676.0,1,1,1,synthetic
GO_AGR_0239,2025-12-22,Agribank,4,0,google_play,Male,24,1,582,558800505.0,1,0,1,synthetic
GO_AGR_0240,2026-01-10,Agribank,4,0,google_play,Male,42,0,754,1157525125.0,2,0,0,synthetic
GO_AGR_0241,2025-12-29,Agribank,5,0,google_play,Female,36,1,588,815102089.0,2,1,1,synthetic
GO_AGR_0242,2025-12-26,Agribank,4,0,google_play,Male,67,14,748,3635448.0,2,1,0,synthetic
GO_AGR_0243,2025-12-29,Agribank,3,0,google_play,Female,55,8,774,1506416155.0,2,1,1,synthetic
GO_AGR_0244,2025-12-21,Agribank,3,0,google_play,Female,52,1,363,764209185.0,1,1,1,synthetic
GO_AGR_0245,2025-12-20,Agribank,1,1,google_play,Female,19,1,745,1953953268.0,1,1,1,synthetic
GO_AGR_0246,2025-12-22,Agribank,2,1,google_play,Female,34,7,748,749253405.0,2,1,0,synthetic
GO_AGR_0247,2026-01-01,Agribank,1,1,google_play,Male,36,10,690,218186199.0,2,1,0,synthetic
GO_AGR_0248,2026-01-09,Agribank,5,0,google_play,Male,38,2,597,1777464466.0,1,1,1,synthetic
GO_AGR_0249,2025-12-31,Agribank,2,1,google_play,Male,18,0,588,1018527018.0,1,1,0,synthetic
GO_AGR_0250,2026-01-08,Agribank,1,1,google_play,Male,68,16,467,363322261.0,5,1,1,synthetic
GO_AGR_0251,2026-01-12,Agribank,5,0,google_play,Female,56,10,818,574951427.0,2,1,0,synthetic
GO_AGR_0252,2025-12-22,Agribank,3,0,google_play,Female,28,2,723,448698084.0,5,0,0,synthetic
GO_AGR_0253,2026-01-14,Agribank,4,0,google_play,Male,60,20,538,1424200160.0,1,1,1,synthetic
GO_AGR_0254,2025-12-22,Agribank,3,0,google_play,Male,58,4,337,330131691.0,3,0,1,synthetic
GO_AGR_0255,2026-01-13,Agribank,3,0,google_play,Female,50,8,777,1466529020.0,3,0,1,synthetic
GO_AGR_0256,2025-12-20,Agribank,3,0,google_play,Male,69,14,330,745407612.0,2,0,0,synthetic
GO_AGR_0257,2025-12-18,Agribank,4,0,google_play,Male,43,12,771,155825615.0,3,1,1,synthetic
GO_AGR_0258,2025-12-25,Agribank,1,1,google_play,Female,18,0,836,254294936.0,2,0,1,synthetic
GO_AGR_0259,2025-12-18,Agribank,4,0,google_play,Female,38,11,381,357785347.0,3,1,1,synthetic
GO_AGR_0260,2026-01-12,Agribank,4,0,google_play,Female,28,1,340,1756124940.0,3,0,1,synthetic
GO_AGR_0261,2026-01-07,Agribank,5,0,google_play,Female,25,2,370,316149588.0,3,0,1,synthetic
GO_AGR_0262,2026-01-16,Agribank,4,0,google_play,Female,20,1,337,1943257254.0,2,1,1,synthetic
GO_AGR_0263,2026-01-07,Agribank,5,0,google_play,Male,28,8,411,1622931810.0,2,0,0,synthetic
GO_AGR_0264,2025-12-22,Agribank,5,0,google_play,Male,43,6,438,434571826.0,3,1,1,synthetic
GO_AGR_0265,2026-01-14,Agribank,3,0,google_play,Female,26,7,601,1155322382.0,2,1,1,synthetic
GO_AGR_0266,2026-01-07,Agribank,3,0,google_play,Male,47,20,596,1363664376.0,1,0,1,synthetic
GO_AGR_0267,2025-12-27,Agribank,5,0,google_play,Female,20,2,836,1852698769.0,2,1,0,synthetic
GO_AGR_0268,2026-01-12,Agribank,5,0,google_play,Male,43,18,309,1080490743.0,4,1,1,synthetic
GO_AGR_0269,2026-01-05,Agribank,3,0,google_play,Male,43,0,680,1852915613.0,4,0,1,synthetic
GO_AGR_0270,2026-01-09,Agribank,2,1,google_play,Male,36,1,701,1674711280.0,5,0,1,synthetic
GO_AGR_0271,2026-01-01,Agribank,5,0,google_play,Female,53,11,604,1788049461.0,4,1,1,synthetic
GO_AGR_0272,2025-12-24,Agribank,3,0,google_play,Male,56,6,431,566243842.0,1,0,0,synthetic
GO_AGR_0273,2026-01-06,Agribank,2,1,google_play,Male,21,3,407,373242192.0,1,1,1,synthetic
GO_AGR_0274,2026-01-16,Agribank,1,1,google_play,Female,19,1,415,466908579.0,2,1,1,synthetic
GO_AGR_0275,2025-12-23,Agribank,2,1,google_play,Female,52,19,821,72445261.0,3,0,1,synthetic
GO_AGR_0276,2026-01-03,Agribank,5,0,google_play,Male,29,3,793,275002719.0,3,0,0,synthetic
GO_AGR_0277,2026-01-03,Agribank,3,0,google_play,Male,35,6,614,1426458065.0,2,0,1,synthetic
GO_AGR_0278,2026-01-10,Agribank,5,0,google_play,Female,52,4,320,1563118502.0,1,0,1,synthetic
GO_AGR_0279,2025-12-19,Agribank,1,1,google_play,Male,34,15,326,1616442272.0,2,1,1,synthetic
GO_AGR_0280,2025-12-17,Agribank,1,1,google_play,Female,40,13,586,169636062.0,1,1,0,synthetic
GO_AGR_0281,2026-01-09,Agribank,5,0,google_play,Female,51,7,562,1696282522.0,4,0,1,synthetic
GO_AGR_0282,2026-01-06,Agribank,4,0,google_play,Female,24,1,371,104813690.0,3,0,1,synthetic
GO_AGR_0283,2026-01-10,Agribank,5,0,google_play,Female,67,8,355,1520416067.0,3,0,1,synthetic
GO_AGR_0284,2025-12-30,Agribank,5,0,google_play,Male,32,2,363,1199427557.0,2,1,1,synthetic
GO_AGR_0285,2025-12-25,Agribank,3,0,google_play,Male,18,0,749,1694256180.0,2,1,1,synthetic
GO_AGR_0286,2025-12-17,Agribank,5,0,google_play,Female,53,17,473,678922686.0,2,1,1,synthetic
GO_AGR_0287,2025-12-21,Agribank,5,0,google_play,Male,52,11,496,1365109729.0,2,1,1,synthetic
GO_AGR_0288,2026-01-02,Agribank,3,0,google_play,Male,54,12,373,1927827643.0,2,0,1,synthetic
GO_AGR_0289,2026-01-08,Agribank,1,1,google_play,Male,53,5,600,130494.0,1,0,1,synthetic
GO_AGR_0290,2025-12-27,Agribank,2,1,google_play,Male,30,12,477,1221370615.0,3,0,1,synthetic
GO_AGR_0291,2025-12-26,Agribank,2,1,google_play,Male,60,16,331,1004811922.0,1,1,1,synthetic
GO_AGR_0292,2026-01-14,Agribank,4,0,google_play,Female,69,7,590,594351768.0,4,1,1,synthetic
GO_AGR_0293,2025-12-23,Agribank,5,0,google_play,Female,20,1,512,1324696880.0,3,0,1,synthetic
GO_AGR_0294,2026-01-01,Agribank,5,0,google_play,Female,39,4,316,358196822.0,4,1,0,synthetic
GO_AGR_0295,2025-12-30,Agribank,5,0,google_play,Male,48,7,724,1725536836.0,2,0,1,synthetic
GO_AGR_0296,2026-01-16,Agribank,4,0,google_play,Female,37,15,596,1853364090.0,2,1,1,synthetic
GO_AGR_0297,2025-12-19,Agribank,5,0,google_play,Female,60,5,357,1080415563.0,2,1,0,synthetic
GO_AGR_0298,2026-01-08,Agribank,3,0,google_play,Male,70,5,571,1596831341.0,1,1,1,synthetic
GO_AGR_0299,2026-01-08,Agribank,5,0,google_play,Female,52,10,387,1864448557.0,1,1,0,synthetic
GO_AGR_0300,2026-01-01,Agribank,3,0,google_play,Female,53,18,433,1729906265.0,2,0,1,synthetic
GO_AGR_0301,2025-12-19,Agribank,5,0,google_play,Female,33,6,375,1271874686.0,2,1,1,synthetic
GO_AGR_0302,2025-12-21,Agribank,4,0,google_play,Male,57,3,360,1681329029.0,5,0,0,synthetic
GO_AGR_0303,2025-12-19,Agribank,5,0,google_play,Male,56,1,769,1423392604.0,1,0,1,synthetic
GO_AGR_0304,2026-01-02,Agribank,2,1,google_play,Female,65,7,341,1238059560.0,2,0,1,synthetic
GO_AGR_0305,2026-01-13,Agribank,5,0,google_play,Male,48,7,581,609333242.0,1,0,1,synthetic
GO_AGR_0306,2025-12-31,Agribank,3,0,google_play,Female,34,15,511,1412726330.0,1,0,1,synthetic
GO_AGR_0307,2026-01-06,Agribank,1,1,google_play,Male,65,1,376,1249677388.0,3,1,1,synthetic
GO_AGR_0308,2025-12-26,Agribank,3,0,google_play,Female,24,0,329,1142031498.0,1,0,1,synthetic
GO_AGR_0309,2026-01-10,Agribank,5,0,google_play,Female,53,17,656,1887789169.0,2,1,0,synthetic
GO_AGR_0310,2026-01-13,Agribank,5,0,google_play,Male,40,18,679,1576337882.0,1,1,0,synthetic
GO_AGR_0311,2025-12-19,Agribank,4,0,google_play,Female,44,9,309,1737652422.0,2,0,1,synthetic
GO_AGR_0312,2025-12-17,Agribank,4,0,google_play,Female,33,4,522,971025056.0,2,0,0,synthetic
GO_AGR_0313,2026-01-03,Agribank,3,0,google_play,Male,18,0,390,483108700.0,1,0,1,synthetic
